knowledge_accuracy|knowledge_total_count|resource_preference|active_days|resource_form|resource_knowledges|resource_tags|resource_time|post_3d_correct_rate|post_practice_count|is_first_submit_24h|is_complete|is_correct|is_view_analysis|watch_rate|is_pause|is_replay|correct_rate_change
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.8,0.4,0.5,0.47,0.52,0.59,0.46,0.57,0.5,0.45,0.55,0.47,0.57,0.59,0.8,0.51,0.59,0.42,0.46,0.49,0.57,0.55,0.42,0.5,0.59,0.44,0.52,0.46,0.56,0.59,0.58,0.44,0.47,0.44,0.55,0.58,0.46,0.5,0.46,0.43,0.44,0.53,0.45,0.56,0.48,0.41,0.56,0.5,0.45|22,10,16,12,14,13,18,11,15,15,12,11,14,15,22,18,11,11,14,17,17,14,15,10,10,18,13,17,12,14,18,10,13,10,15,13,18,16,15,10,17,14,10,11,16,14,15,14,11|1|1|0|0|0.8300|1|0|0.30
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.86,0.59,0.54,0.5,0.56,0.51,0.43,0.43,0.55,0.48,0.55,0.44,0.48,0.49,0.79,0.47,0.44,0.5,0.46,0.44,0.59,0.42,0.44,0.45,0.42,0.49,0.48,0.52,0.59,0.41,0.5,0.51,0.45,0.49,0.43,0.48,0.46,0.53,0.55,0.52,0.5,0.54,0.48,0.45,0.48,0.54,0.42,0.46,0.48|22,18,13,17,10,18,17,17,16,14,15,12,14,11,25,11,17,15,18,17,11,14,15,17,11,14,16,13,10,10,17,10,15,17,15,10,14,16,11,12,13,16,11,16,11,16,15,14,16|1|1|1|0|0.9600|1|0|0.33
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.81,0.45,0.52,0.57,0.48,0.48,0.43,0.57,0.41,0.46,0.53,0.57,0.48,0.58,0.76,0.55,0.44,0.54,0.52,0.5,0.52,0.57,0.47,0.4,0.44,0.48,0.51,0.49,0.59,0.43,0.51,0.55,0.5,0.59,0.59,0.44,0.5,0.53,0.44,0.56,0.59,0.44,0.55,0.48,0.41,0.59,0.44,0.58,0.48|24,14,12,13,13,16,18,15,16,13,17,18,15,16,25,13,17,10,15,18,14,14,14,12,12,10,12,13,12,12,16,15,11,11,14,11,12,12,18,17,17,18,15,12,14,13,18,12,12|1|1|1|0|0.9300|0|0|0.28
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.84,0.47,0.57,0.54,0.45,0.51,0.58,0.52,0.45,0.59,0.45,0.47,0.58,0.42,0.76,0.59,0.55,0.51,0.52,0.59,0.5,0.4,0.5,0.54,0.56,0.56,0.44,0.55,0.58,0.59,0.41,0.51,0.43,0.56,0.46,0.43,0.53,0.56,0.5,0.46,0.54,0.47,0.56,0.48,0.57,0.42,0.43,0.42,0.54|23,14,12,10,17,10,13,13,14,16,13,11,17,15,25,17,13,18,15,13,11,12,16,17,18,13,11,14,13,13,12,15,14,15,18,15,16,13,16,10,14,14,11,13,12,10,10,11,10|1|1|0|0|0.9600|1|0|0.30
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.81,0.59,0.57,0.43,0.6,0.41,0.53,0.51,0.5,0.51,0.47,0.43,0.45,0.46,0.7,0.5,0.55,0.43,0.5,0.49,0.59,0.42,0.49,0.51,0.53,0.44,0.42,0.5,0.53,0.55,0.51,0.47,0.41,0.55,0.43,0.58,0.56,0.57,0.55,0.42,0.46,0.49,0.41,0.55,0.47,0.46,0.52,0.46,0.6|22,13,11,10,11,10,11,14,15,18,11,11,12,16,24,13,10,15,17,12,16,15,18,16,18,16,10,18,12,13,16,16,18,10,14,10,18,10,18,12,15,18,17,11,18,17,15,16,10|1|1|1|0|0.8800|1|0|0.26
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|5|1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.87,0.45,0.41,0.41,0.56,0.5,0.53,0.58,0.4,0.6,0.5,0.43,0.57,0.49,0.76,0.57,0.41,0.49,0.57,0.52,0.43,0.59,0.5,0.47,0.55,0.59,0.49,0.54,0.41,0.58,0.53,0.44,0.45,0.57,0.55,0.47,0.58,0.56,0.44,0.49,0.59,0.43,0.5,0.53,0.46,0.56,0.46,0.52,0.58|22,16,13,14,11,17,13,12,12,13,18,16,14,14,24,14,10,17,13,16,15,14,12,18,15,11,16,16,10,14,17,18,12,12,18,15,10,13,15,16,15,11,16,12,18,10,12,17,10|1|1|1|1|0.8400|0|0|0.32
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0|0|0.82,0.5,0.49,0.51,0.48,0.45,0.4,0.56,0.46,0.58,0.49,0.54,0.51,0.41,0.72,0.53,0.48,0.46,0.45,0.41,0.48,0.51,0.53,0.46,0.48,0.51,0.56,0.58,0.58,0.52,0.44,0.54,0.41,0.56,0.48,0.46,0.43,0.48,0.46,0.57,0.54,0.58,0.58,0.5,0.48,0.45,0.51,0.5,0.47|24,16,13,18,14,14,12,11,16,18,13,17,15,14,25,18,17,18,13,14,13,18,11,18,14,15,13,12,14,13,11,11,17,12,12,11,15,15,13,18,17,17,18,17,12,17,12,15,14|0|0|1|0|0.9700|0|0|0.27
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0|0|0.85,0.42,0.42,0.53,0.4,0.54,0.59,0.52,0.41,0.43,0.47,0.58,0.43,0.59,0.73,0.58,0.51,0.42,0.41,0.41,0.46,0.49,0.43,0.47,0.57,0.58,0.52,0.58,0.47,0.47,0.55,0.56,0.48,0.42,0.45,0.45,0.57,0.49,0.55,0.43,0.49,0.51,0.43,0.44,0.52,0.46,0.47,0.47,0.43|24,13,16,13,16,16,10,16,18,13,17,12,18,14,22,16,13,15,13,16,10,13,12,12,18,17,13,15,18,13,18,12,14,17,18,11,16,15,13,13,15,15,13,16,15,12,17,15,13|0|0|0|1|0.9400|0|0|0.29
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0|0|0.82,0.49,0.54,0.57,0.57,0.6,0.55,0.51,0.43,0.52,0.59,0.55,0.52,0.42,0.78,0.52,0.47,0.46,0.52,0.51,0.57,0.5,0.56,0.46,0.46,0.43,0.59,0.54,0.41,0.45,0.57,0.54,0.43,0.4,0.41,0.44,0.49,0.41,0.45,0.42,0.54,0.46,0.42,0.56,0.54,0.49,0.42,0.41,0.5|25,17,12,12,15,12,14,16,14,17,14,13,18,18,24,10,18,11,11,14,14,17,11,14,14,18,17,10,14,11,17,13,12,16,13,14,11,13,18,10,15,14,18,13,17,11,14,18,15|0|0|1|0|0.1100|0|0|0.30
1.0,0.35,0.25,0.2,0.35,0.35,0.15,0.25,0.1,0.3,0.15,0.3,0.05,0.15,0.3,0.35,0.15,0.15,0.2,0.35,0.3,0.25,0.15,0.25,0.05,0.05,0.3,0.4,0.4,0.4,0.1,0.15,0.35,0.1,0.3,0.2,0.35,0.25,0.2,0.25,0.35,0.15,0.4,0.25,0.3,0.25,0.15,0.4|20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20|0.1,0.11,0.19,0.09,0.2,0.17,0.14,0.0,0.0|180|1|0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|0|0.88,0.44,0.59,0.56,0.53,0.57,0.52,0.6,0.56,0.56,0.5,0.44,0.41,0.42,0.71,0.5,0.49,0.41,0.6,0.57,0.58,0.54,0.55,0.58,0.46,0.48,0.51,0.47,0.53,0.57,0.55,0.42,0.47,0.42,0.55,0.53,0.47,0.42,0.44,0.45,0.43,0.51,0.45,0.43,0.58,0.45,0.4,0.5,0.6|22,13,15,13,14,18,15,14,13,17,15,10,11,10,24,15,18,17,12,11,18,12,15,13,15,14,12,10,17,16,12,15,10,18,12,12,17,13,12,17,12,17,15,11,10,18,16,12,18|0|0|1|0|0.8700|0|0|0.29
